Gene	pval	adjp	log2fc	Chr	Start	End	Strand	Biotype	Name	Description	srpk3_wt_ttnb_wt_5 count	srpk3_wt_ttnb_wt_7 count	srpk3_hom_ttnb_het_9 count	srpk3_wt_ttnb_wt_2 count	srpk3_hom_ttnb_het_2 count	srpk3_wt_ttnb_wt_6 count	srpk3_hom_ttnb_het_10 count	srpk3_wt_ttnb_wt_4 count	srpk3_hom_ttnb_het_8 count	srpk3_wt_ttnb_wt_3 count	srpk3_hom_ttnb_het_7 count	srpk3_hom_ttnb_het_1 count	srpk3_wt_ttnb_wt_5 normalised count	srpk3_wt_ttnb_wt_7 normalised count	srpk3_hom_ttnb_het_9 normalised count	srpk3_wt_ttnb_wt_2 normalised count	srpk3_hom_ttnb_het_2 normalised count	srpk3_wt_ttnb_wt_6 normalised count	srpk3_hom_ttnb_het_10 normalised count	srpk3_wt_ttnb_wt_4 normalised count	srpk3_hom_ttnb_het_8 normalised count	srpk3_wt_ttnb_wt_3 normalised count	srpk3_hom_ttnb_het_7 normalised count	srpk3_hom_ttnb_het_1 normalised count
ENSDARG00000099149	5.159334785002922e-4	0.03349375639162841	-0.8142150972980136	3	48842918	48869632	1	protein_coding	hs3st3b1a	heparan sulfate (glucosamine) 3-O-sulfotransferase 3B1a [Source:ZFIN;Acc:ZDB-GENE-070202-4]	63	80	45	46	46	115	38	65	32	50	60	50	71.14049398075764	65.23152577432488	43.15195267677585	58.265683016641894	38.841176244229786	85.18214460815457	38.30400143015415	46.73142825320249	45.80277664153732	51.889303951728195	62.419032147085005	59.30985504922744
ENSDARG00000076472	5.180971704526412e-4	0.03349375639162841	0.7507935346792796	7	19835569	19848037	1	protein_coding	ovol1a	ovo-like zinc finger 1a [Source:ZFIN;Acc:ZDB-GENE-031010-37]	112	113	162	83	247	120	152	138	126	107	100	152	126.47198929912469	92.1395301562339	155.34702963639307	105.13155848654951	208.56022896358166	88.88571611285694	153.2160057206166	99.21441690679913	180.3484330260532	111.04311045669833	104.03172024514167	180.3019593496514
ENSDARG00000059060	5.181530011460226e-4	0.03349375639162841	0.5347451864019421	1	55080797	55089987	1	protein_coding	lgalsla	lectin, galactoside-binding-like a [Source:NCBI gene;Acc:723995]	130	195	235	106	275	185	168	305	119	218	213	183	146.7978447221983	159.0018440749169	225.34908620094058	134.26439999487044	232.20268406876502	137.0321456739878	169.34400632278678	219.27824026502708	170.3290756357169	226.23736522953493	221.58756412215178	217.07406948017243
ENSDARG00000056654	5.228193213025153e-4	0.03370151436151714	1.3537319144326232	22	22004082	22014961	1	protein_coding	gna15.3	guanine nucleotide binding protein (G protein), alpha 15 (Gq class), tandem duplicate 3 [Source:ZFIN;Acc:ZDB-GENE-050208-700]	18	29	56	13	42	18	52	5	47	19	49	40	20.32585542307361	23.64642809319277	53.700207775543284	16.466388678616187	35.46368265777502	13.332857416928542	52.41600195705305	3.5947252502463454	67.27282819225793	19.717935501656715	50.97554292011942	47.447884039381954
ENSDARG00000004141	5.289509658554881e-4	0.034002316104272734	-0.3658614575933646	15	15415623	15437530	1	protein_coding	DHRS11	zgc:92630 [Source:ZFIN;Acc:ZDB-GENE-040718-449]	462	610	361	383	457	576	386	689	255	437	379	292	521.6969558588893	497.3903840292272	346.17455369591295	485.1251433776923	385.87864225245676	426.65143734171335	389.0880145273553	495.3531394839464	364.9908763622505	453.5125165381044	394.2802197290869	346.36955348748825
ENSDARG00000004539	5.359281188728966e-4	0.03435565725570287	-0.48442338011206953	2	20916497	20923864	-1	protein_coding	ptgs2a	prostaglandin-endoperoxide synthase 2a [Source:ZFIN;Acc:ZDB-GENE-020530-2]	218	272	156	180	190	343	199	278	144	172	171	178	246.16869345722483	221.78718763270462	149.5934359461563	227.9961509346857	160.43094535660128	254.06500522258276	200.5920074894915	199.8667239136968	206.11249488691794	178.499205593945	177.89424161919226	211.14308397524968
ENSDARG00000090889	5.451305033856553e-4	0.0348218991260903	1.474553205368274	14	36886950	36893215	1	protein_coding	LECT2	si:ch211-132p1.3 [Source:ZFIN;Acc:ZDB-GENE-130530-1010]	12	15	20	6	44	14	35	20	17	10	25	43	13.550570282049074	12.230911082685916	19.1786456341226	7.599871697822856	37.152429451002405	10.370000213166643	35.28000131724725	14.378901000985381	24.3327250908167	10.37786079034564	26.007930061285418	51.0064753423356
ENSDARG00000088862	5.462023305135254e-4	0.0348218991260903	0.5950684621588461	17	50798484	50841285	1	protein_coding	stxbp6	syntaxin binding protein 6 (amisyn) [Source:ZFIN;Acc:ZDB-GENE-040625-31]	118	149	239	157	271	222	237	215	112	122	130	108	133.24727444014923	121.4937167546801	229.18481532776508	198.86330942636474	228.82519048231026	164.43857480878535	238.89600891964562	154.57318576059285	160.30971824538062	126.6099016422168	135.24123631868417	128.10928690633128
ENSDARG00000020771	5.482716121793194e-4	0.03485805762255695	-0.37495331655735475	2	35240485	35474115	1	protein_coding	tnr	tenascin R (restrictin, janusin) [Source:ZFIN;Acc:ZDB-GENE-030804-1]	473	575	436	419	440	770	425	697	278	462	458	337	534.1183119507676	468.8515915029601	418.0944748238727	530.7243735646294	371.524294510024	570.3500117241654	428.4000159951451	501.10469988434056	397.91162207335543	479.4571685139685	476.46527872274885	399.7484230317929
ENSDARG00000037409	5.515269778438395e-4	0.03496922144219711	0.7233622442359681	1	21313165	21321482	-1	protein_coding	tmem144a	transmembrane protein 144a [Source:ZFIN;Acc:ZDB-GENE-040822-12]	49	99	118	53	153	84	86	100	81	62	84	92	55.33149531836705	80.72401314572704	113.15400924132335	67.13219999743522	129.1891296818947	62.22000127899986	86.68800323666466	71.89450500492691	115.93827837389134	64.34273690014297	87.38664500591901	109.13013329057848
ENSDARG00000019949	5.572654626831105e-4	0.03523679108180998	0.5816820675827449	15	29382454	29388012	-1	protein_coding	serpinh1b	serpin peptidase inhibitor, clade H (heat shock protein 47), member 1b [Source:ZFIN;Acc:ZDB-GENE-990415-93]	196	392	365	211	454	314	433	406	203	307	368	205	221.3259812734682	319.6344762941919	350.01028282273745	267.26215470677045	383.3455220626157	232.584290495309	436.4640162962302	291.89169032000325	290.5613643197524	318.6003262636111	382.8367305021214	243.1704057018325
ENSDARG00000061741	5.604560990282471e-4	0.03534223976643886	0.37216283027333885	8	21254192	21353035	1	protein_coding	itpr3	inositol 1,4,5-trisphosphate receptor, type 3 [Source:ZFIN;Acc:ZDB-GENE-070605-1]	472	570	654	381	779	761	696	807	470	444	616	515	532.9890977605969	464.7746211420648	627.1417122358091	482.5918528117514	657.7668759620652	563.6835830157011	701.5680261944024	580.1886553897601	672.7282819225793	460.77701909134635	640.8353967100727	610.8915070070426
ENSDARG00000020454	5.62944567897514e-4	0.03540295838111032	0.3613158965726177	18	44615591	44623675	-1	protein_coding	psmd8	proteasome 26S subunit, non-ATPase 8 [Source:ZFIN;Acc:ZDB-GENE-040625-136]	1171	1308	1465	937	1792	1344	1466	1641	815	1165	1356	1025	1322.3098166899554	1066.5354464102118	1404.8357926994806	1186.8466301433361	1513.1171267317343	995.5200204639978	1477.7280551738418	1179.7888271308507	1166.5394675891537	1209.0207820752669	1410.670126524121	1215.8520285091624
ENSDARG00000016457	5.68696624343778e-4	0.035668037471680306	0.5188656581523118	12	13282797	13306883	1	protein_coding	irf9	interferon regulatory factor 9 [Source:ZFIN;Acc:ZDB-GENE-040912-165]	113	145	175	87	209	199	199	213	99	139	128	131	127.60120348929544	118.23214046596385	167.81314929857277	110.19813961843141	176.4740398922614	147.40214588715443	200.5920074894915	153.1352956604943	141.70234023475606	144.25226498580437	133.16060191378133	155.3918202289759
ENSDARG00000033320	5.999383252982679e-4	0.037487684265785595	0.35228384206145	13	30144937	30150592	-1	protein_coding	sar1ab	secretion associated, Ras related GTPase 1Ab [Source:ZFIN;Acc:ZDB-GENE-050417-437]	327	465	497	318	594	510	480	513	338	335	466	323	369.2530401858373	379.1582435632634	476.58934400794664	402.79319998461136	501.5577975885324	377.764293479642	483.8400180651051	368.818810675275	483.79182827623794	347.6583364765789	484.7878163423602	383.14166361800926
ENSDARG00000069099	6.009402114484289e-4	0.037487684265785595	0.393730284984961	8	21104507	21110246	-1	protein_coding	tmco1	transmembrane and coiled-coil domains 1 [Source:NCBI gene;Acc:378980]	285	379	381	240	549	420	394	547	257	380	380	267	321.8260441986655	309.03435335586414	365.3531993300355	303.99486791291423	463.5609947409163	311.1000063949993	397.15201482844043	393.2629423769502	367.8535499023466	394.3587100331343	395.32053693153836	316.71462596287455
ENSDARG00000067524	6.130809548249043e-4	0.038118228008846046	0.7537582705245924	8	3307765	3413237	-1	protein_coding	fut9b	fucosyltransferase 9b [Source:ZFIN;Acc:ZDB-GENE-030131-9925]	38	72	98	39	100	66	75	78	67	55	58	61	42.91013922648873	58.708373196892396	93.97536360720075	49.399166035848566	84.4373396613691	48.88714386207132	75.60000282267266	56.07771390384299	95.89956359321876	57.07823434690101	60.338397742182174	72.35802316005747
ENSDARG00000101894	6.143332446482988e-4	0.038118228008846046	0.300438260063674	21	42785516	42831033	-1	protein_coding	stk10	serine/threonine kinase 10 [Source:NCBI gene;Acc:394108]	393	547	620	391	648	620	555	627	369	436	473	469	443.78117673710716	446.0205574819464	594.5380146578007	495.2583056414561	547.1539610056717	459.2428665830942	559.4400208877778	450.7785463808917	528.1632681477272	452.47473045906986	492.0700367595201	556.3264403617534
ENSDARG00000097080	6.39765987873815e-4	0.039590425372266	2.009724958600296	12	38983989	39031459	1	protein_coding	si:ch73-181m17.1	si:ch73-181m17.1 [Source:ZFIN;Acc:ZDB-GENE-131122-49]	2	3	30	6	30	18	25	6	19	2	28	8	2.2584283803415124	2.446182216537183	28.7679684511839	7.599871697822856	25.33120189841073	13.332857416928542	25.20000094089089	4.313670300295614	27.195398630912784	2.0755721580691278	29.128881668639668	9.489576807876391
ENSDARG00000040192	6.451953629696325e-4	0.03982022232200344	0.4064567261979592	17	45395846	45402961	1	protein_coding	nenf	neudesin neurotrophic factor [Source:ZFIN;Acc:ZDB-GENE-050320-129]	169	232	264	124	287	247	221	317	179	219	243	221	190.8371981388578	189.17142474554217	253.15812237041834	157.06401508833903	242.3351648281293	182.9564323322972	222.76800831747548	227.9055808656183	256.2092818385994	227.2751513085695	252.79708019569426	262.1495593175853
ENSDARG00000027495	6.509542448978254e-4	0.040069082777450755	-0.342304604995235	23	40410644	40438581	1	protein_coding	elovl4b	ELOVL fatty acid elongase 4b [Source:ZFIN;Acc:ZDB-GENE-030131-7672]	551	780	494	473	535	692	471	712	374	489	466	391	622.1970187840866	636.0073762996676	473.71254716282823	599.1232188450351	451.73976718832466	512.5742962508084	474.76801772638436	511.8888756350796	535.3199519979675	507.47739264790175	484.7878163423602	463.80306648495855
ENSDARG00000098949	6.634097609881657e-4	0.04072774315738459	0.9276799464130134	3	43835558	43872889	-1	protein_coding	mslna	mesothelin a [Source:ZFIN;Acc:ZDB-GENE-120727-9]	84	86	166	47	165	87	112	58	122	69	83	83	94.85399197434351	70.12389020739924	159.18275876321758	59.532328299612374	139.321610441259	64.44214418182128	112.89600421519118	41.698812902857604	174.62308594586102	71.6072394533849	86.34632780346759	98.45435938171755
ENSDARG00000040076	6.773118477319096e-4	0.04139656284770621	0.47026445459164007	16	41984032	41990421	-1	protein_coding	pycard	PYD and CARD domain containing [Source:NCBI gene;Acc:57923]	515	589	701	350	880	545	559	603	526	457	675	513	581.5453079379394	480.26710851346695	672.2115294759972	443.3258490396666	743.048589020048	403.6892940125586	563.4720210383203	433.5238651797093	752.8831410452697	474.2682381187957	702.2141116547064	608.5191128050735
ENSDARG00000062929	6.778718384093924e-4	0.04139656284770621	0.4190262403083582	1	8127675	8141135	-1	protein_coding	FAM83G	si:dkeyp-9d4.4 [Source:ZFIN;Acc:ZDB-GENE-121214-254]	347	524	575	270	624	509	463	580	350	375	368	426	391.83732398925235	427.26649382182796	551.3860619810248	341.9942264020285	526.8889994869431	377.02357917870154	466.7040174252993	416.98812902857605	500.9678695168144	389.1697796379615	382.8367305021214	505.3199650194178
ENSDARG00000009978	6.848958345956436e-4	0.04171572897014831	-0.3520789936299899	16	23431189	23432552	1	protein_coding	icn	ictacalcin [Source:ZFIN;Acc:ZDB-GENE-030131-8599]	2313	2796	1800	1731	2355	3473	1945	3565	1803	2084	2390	1778	2611.872421864959	2279.841825812655	1726.078107071034	2192.562984821894	1988.4993490252423	2572.500767166268	1960.5600732013113	2563.0391034256445	2580.700196396618	2162.7461887080312	2486.358113858886	2109.0584455505277
ENSDARG00000075837	6.994226670247955e-4	0.04248901154706127	-0.4993045050430389	21	18405585	18445953	1	protein_coding	si:dkey-1d7.3	si:dkey-1d7.3 [Source:ZFIN;Acc:ZDB-GENE-091118-46]	167	280	187	168	185	347	136	292	138	233	189	165	188.57876975851627	228.3103402101371	179.3203366790463	212.79640753903996	156.20907837353283	257.02786242634465	137.08800511844643	209.93195461438657	197.52447426662968	241.8041564150534	196.61995126331777	195.72252166245056
ENSDARG00000054696	7.127151474524322e-4	0.04318346661039463	0.3117246174146047	19	42456922	42462491	-1	protein_coding	psmb4	proteasome 20S subunit beta 4 [Source:ZFIN;Acc:ZDB-GENE-050417-333]	1116	1544	1415	995	1991	1468	1474	1869	1050	1235	1351	1149	1260.2030362305638	1258.9684474444703	1356.889178614174	1260.3120565556237	1681.1474326578586	1087.3685937806165	1485.7920554749269	1343.7082985420839	1502.9036085504433	1281.6658076076865	1405.468540511864	1362.9404690312465
ENSDARG00000053483	7.295602655497714e-4	0.04408899875611457	-0.5029669464758344	6	43450221	43474757	1	protein_coding	zgc:113054	zgc:113054 [Source:ZFIN;Acc:ZDB-GENE-050320-9]	793	711	592	577	541	873	479	945	296	667	514	353	895.4668528054096	579.7451853193124	567.687910770029	730.8543282739647	456.8060075680068	646.6435847210342	482.8320180274695	679.4030722965593	423.6756839342202	692.2033147160541	534.7230420600282	418.72757664754573
ENSDARG00000075567	7.595158335348707e-4	0.04578006346236418	-0.7815540315589636	19	4828251	4851411	-1	protein_coding	fbxl20	F-box and leucine-rich repeat protein 20 [Source:ZFIN;Acc:ZDB-GENE-081031-27]	76	75	45	62	60	127	45	87	41	78	71	69	85.82027845297746	61.15455541342958	43.15195267677585	78.53200754416952	50.66240379682146	94.07071621944026	45.3600016936036	62.54821935428641	58.684807571969685	80.94731416469598	73.86252137405059	81.84759996793386
ENSDARG00000006427	7.665130820025916e-4	0.046048785549204	-0.5554665066669343	1	25848231	25851575	1	protein_coding	fabp2	fatty acid binding protein 2, intestinal [Source:ZFIN;Acc:ZDB-GENE-991019-5]	10686	13460	7902	8634	8285	10978	6860	8055	4733	9147	7161	4478	12066.7828361647	10975.204211530161	7577.48289004184	10936.21537316709	6995.63359094443	8131.561595724529	6914.88025818046	5791.102378146862	6774.516932637379	9492.629264929155	7449.711486754595	5311.790618208809
ENSDARG00000069264	7.679427737456669e-4	0.046048785549204	1.081462403510367	1	54865552	54889501	1	protein_coding	si:ch211-196h16.5	si:ch211-196h16.5 [Source:ZFIN;Acc:ZDB-GENE-081029-8]	31	27	53	18	97	41	41	47	37	48	49	67	35.00563989529344	22.015639948834647	50.82341093042489	22.799615093468567	81.90421947152802	30.369286338559455	41.328001543061056	33.79041735231565	52.95946049177753	49.813731793659066	50.97554292011942	79.47520576596477
ENSDARG00000104593	7.852587726864109e-4	0.0469657605127857	-1.004216134838927	3	12710350	12715432	1	protein_coding	cyp2k18	cytochrome P450, family 2, subfamily K, polypeptide 18 [Source:ZFIN;Acc:ZDB-GENE-040426-1584]	152	188	101	228	107	250	110	518	203	245	121	96	171.64055690595492	153.29408556966348	96.85216045231914	288.79512451726856	90.34795343766493	185.17857523511861	110.88000413991992	372.4135359255214	290.5613643197524	254.25758936346816	125.87838149662143	113.87492169451669
ENSDARG00000077641	8.004201404836423e-4	0.047749485295792815	-0.5505238248999591	16	42900238	42933332	-1	protein_coding	thbs3a	thrombospondin 3a [Source:NCBI gene;Acc:252849]	265	381	218	261	211	388	240	566	122	259	192	194	299.24176039525037	310.66514150022226	209.04723741193635	330.59441885529424	178.16278668548878	287.3971487649041	241.92000903255254	406.9228983278863	174.62308594586102	268.78659446995204	199.74090287067202	230.12223759100246
ENSDARG00000058325	8.140556946168787e-4	0.048393746236120375	0.6108486202477991	6	13045885	13058979	1	protein_coding	casp8	caspase 8, apoptosis-related cysteine peptidase [Source:ZFIN;Acc:ZDB-GENE-000713-1]	81	90	149	60	141	140	134	138	96	80	104	107	91.46634940383125	73.3854664961155	142.88090997421338	75.99871697822856	119.05664892253043	103.70000213166644	135.07200504317518	99.21441690679913	137.40832992461196	83.02288632276512	108.19298905494735	126.92308980534672
ENSDARG00000001431	8.153906221806026e-4	0.048393746236120375	0.28077919307412175	7	6969909	7133475	1	protein_coding	actn3b	actinin alpha 3b [Source:ZFIN;Acc:ZDB-GENE-030131-2040]	9365	13825	13832	9344	16602	14175	12867	15207	9119	9460	13550	9608	10575.090890949132	11272.82304787552	13263.95132055919	11835.533524076129	14018.287130580497	10499.625215831225	12969.936484257723	10932.997376099234	13052.360006068087	9817.456307666975	14096.298093216697	11396.981746259546
ENSDARG00000038068	8.201687737254957e-4	0.048486909642491645	0.3457728900612847	3	25269861	25275403	-1	protein_coding	ddx5	DEAD (Asp-Glu-Ala-Asp) box helicase 5 [Source:ZFIN;Acc:ZDB-GENE-030131-925]	6119	10053	9435	5637	10638	9514	9816	11786	5805	6912	8313	5631	6909.661629654856	8197.1566076161	9047.526077897337	7140.079460104574	8982.444193176445	7047.155859147674	9894.528369431398	8473.486359880686	8308.909950128878	7173.177378286906	8648.156903978628	6679.475875643994
ENSDARG00000102417	8.211391661423432e-4	0.048486909642491645	0.26743590821984364	7	67307273	67317119	-1	protein_coding	psmd7	proteasome 26S subunit, non-ATPase 7 [Source:ZFIN;Acc:ZDB-GENE-030131-5541]	859	1186	1138	770	1369	1129	1121	1286	714	946	1021	823	969.9949893566795	967.0573696043664	1091.264936581576	975.3168678872665	1155.9471799641428	836.2664457617957	1129.9680421895475	924.56333436336	1021.9744538143015	981.7456307666974	1062.1638637028966	976.2402141102837
ENSDARG00000074680	8.282460811552351e-4	0.04878243289159489	-0.255978284065051	13	27631926	27767443	-1	protein_coding	rims1a	regulating synaptic membrane exocytosis 1a [Source:ZFIN;Acc:ZDB-GENE-090312-135]	803	1241	858	728	980	1411	790	1261	646	865	852	762	906.7589947071172	1011.9040435742147	822.7638977038596	922.1177660025065	827.4859286814171	1045.1478786270095	796.3200297321521	906.5897081121283	924.6435534510346	897.6849583648977	886.3502564886071	903.8821909502261
ENSDARG00000030972	8.501027177680039e-4	0.049819024897912734	0.43955587242090066	1	45002971	45014434	1	protein_coding	dnaja1	DnaJ heat shock protein family (Hsp40) member A1 [Source:ZFIN;Acc:ZDB-GENE-030131-2642]	169	309	294	183	347	253	299	337	167	208	219	211	190.8371981388578	251.95676830332985	281.92609082160226	231.7960867835971	292.99756862495076	187.40071813794006	301.39201125305505	242.28448186660367	239.03324059802287	215.8595044391893	227.82946733686026	250.28758830773978
ENSDARG00000074656	8.501393544589089e-4	0.049819024897912734	1.0289086443007105	16	29509133	29513434	1	protein_coding	ctss2.1	cathepsin S, ortholog2, tandem duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-050522-559]	42	62	65	22	139	47	66	54	62	36	61	101	47.42699598717176	50.554432475101784	62.33059831089845	27.86619622535047	117.36790212930305	34.813572144202304	66.52800248395195	38.823032702660534	88.74287974297856	37.3602988452443	63.459349349536424	119.80590719943943
ENSDARG00000097019	8.534930711661908e-4	0.04988957231607714	1.514651404618491	15	24572926	24601091	1	protein_coding	dhrs13b.1	dehydrogenase/reductase (SDR family) member 13b.1 [Source:ZFIN;Acc:ZDB-GENE-040801-253]	9	17	36	6	47	12	13	13	18	17	26	27	10.162927711536804	13.861699227044038	34.52156214142068	7.599871697822856	39.685549640843476	8.888571611285695	13.104000489263262	9.346285650640498	25.764061860864743	17.642363343587586	27.048247263736837	32.02732172658282
