Gene	pval	adjp	log2fc	Chr	Start	End	Strand	Biotype	Name	Description	srpk3_wt_ttnb_wt_5 count	srpk3_wt_ttnb_wt_7 count	srpk3_hom_ttnb_het_9 count	srpk3_wt_ttnb_het_3 count	srpk3_hom_ttnb_wt_4 count	srpk3_wt_ttnb_wt_2 count	srpk3_hom_ttnb_wt_8 count	srpk3_hom_ttnb_wt_6 count	srpk3_wt_ttnb_het_9 count	srpk3_hom_ttnb_het_2 count	srpk3_wt_ttnb_wt_6 count	srpk3_hom_ttnb_het_10 count	srpk3_hom_ttnb_wt_7 count	srpk3_wt_ttnb_wt_4 count	srpk3_hom_ttnb_het_8 count	srpk3_wt_ttnb_wt_3 count	srpk3_wt_ttnb_het_2 count	srpk3_wt_ttnb_het_8 count	srpk3_wt_ttnb_het_1 count	srpk3_hom_ttnb_wt_5 count	srpk3_hom_ttnb_wt_1 count	srpk3_hom_ttnb_het_7 count	srpk3_hom_ttnb_het_1 count	srpk3_wt_ttnb_wt_5 normalised count	srpk3_wt_ttnb_wt_7 normalised count	srpk3_hom_ttnb_het_9 normalised count	srpk3_wt_ttnb_het_3 normalised count	srpk3_hom_ttnb_wt_4 normalised count	srpk3_wt_ttnb_wt_2 normalised count	srpk3_hom_ttnb_wt_8 normalised count	srpk3_hom_ttnb_wt_6 normalised count	srpk3_wt_ttnb_het_9 normalised count	srpk3_hom_ttnb_het_2 normalised count	srpk3_wt_ttnb_wt_6 normalised count	srpk3_hom_ttnb_het_10 normalised count	srpk3_hom_ttnb_wt_7 normalised count	srpk3_wt_ttnb_wt_4 normalised count	srpk3_hom_ttnb_het_8 normalised count	srpk3_wt_ttnb_wt_3 normalised count	srpk3_wt_ttnb_het_2 normalised count	srpk3_wt_ttnb_het_8 normalised count	srpk3_wt_ttnb_het_1 normalised count	srpk3_hom_ttnb_wt_5 normalised count	srpk3_hom_ttnb_wt_1 normalised count	srpk3_hom_ttnb_het_7 normalised count	srpk3_hom_ttnb_het_1 normalised count
ENSDARG00000059701	5.261900286834259e-4	0.04155530047371225	0.19487828639851693	3	40206031	40232615	-1	protein_coding	flii	FLII actin remodeling protein [Source:ZFIN;Acc:ZDB-GENE-071212-3]	667	957	905	476	821	591	648	1184	1053	1007	997	870	827	1110	605	687	664	891	741	564	897	872	668	715.6919832559705	741.4465901498231	825.4400510579228	705.8544023426081	893.6000954289403	712.197201228625	823.0549876113681	854.1986688615935	780.7273436989605	807.9731127212668	702.0656489788933	834.659361171639	790.1156427195956	758.5514097818102	824.0292598610487	677.1680944741144	793.8060776530576	860.6120103305444	796.7695175952131	739.003811781692	899.9429237388019	862.7619527943338	754.4805925276164
ENSDARG00000092286	5.324456740649099e-4	0.041912809635401754	2.8678294936464988	8	20937980	20940847	1	processed_transcript	CU861651.1	NA	1	0	3	0	6	1	1	4	1	7	1	8	5	2	2	2	0	3	2	7	7	6	6	1.0730014741468823	0	2.7362653626229485	0	6.530573170004436	1.2050714064782149	1.2701465858200125	2.8858063137216	0.7414314754975883	5.616496314844953	0.7041781835294817	7.675028608474841	4.776999049090663	1.3667592969041624	2.7240636689621445	1.971377276489416	0	2.8976835364664795	2.150525013752262	9.172033124950078	7.02296596005754	5.936435455006883	6.7767717891702075
ENSDARG00000033684	5.362912296508881e-4	0.04207890246888603	2.0704517261814983	1	2048047	2051599	-1	protein_coding	oxgr1a.1	oxoglutarate (alpha-ketoglutarate) receptor 1a, tandem duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-060421-6734]	1	2	14	3	7	2	3	11	3	18	1	8	1	0	5	1	4	2	4	4	6	8	8	1.0730014741468823	1.5495226544405918	12.769238358907094	4.448662199638286	7.619002031671842	2.4101428129564297	3.8104397574600375	7.9359673627344	2.2242944264927647	14.442419095315595	0.7041781835294817	7.675028608474841	0.9553998098181326	0	6.810159172405361	0.985688638244708	4.781964323211191	1.9317890243109863	4.301050027504524	5.241161785685759	6.019685108620749	7.915247273342511	9.03569571889361
ENSDARG00000075768	5.457824543862588e-4	0.042685469698693045	-0.1037306593287391	22	11395	18224	1	protein_coding	sdhb	succinate dehydrogenase complex, subunit B, iron sulfur (Ip) [Source:NCBI gene;Acc:562149]	2155	3132	2368	1630	1955	1923	1727	3137	3079	2691	3271	2322	2215	3299	1577	2388	1910	2391	2130	1717	2151	2058	1800	2312.3181767865312	2426.5524768539667	2159.825459563714	2417.106461803469	2127.878424559779	2317.352314657607	2193.5431537111617	2263.193601536165	2282.867513057074	2159.1416547496815	2303.3668383249346	2227.6770536098225	2116.2105787471637	2254.469460243416	2147.924202976651	2353.8244681283627	2283.3879643333435	2309.453778563784	2290.309139646159	2249.768696505612	2158.0571114405384	2036.197361067361	2033.031536751062
ENSDARG00000102106	5.771489193361425e-4	0.044993490512234	-0.17480977647574603	2	51665527	51719439	-1	protein_coding	tgm1l1	transglutaminase 1 like 1 [Source:ZFIN;Acc:ZDB-GENE-060503-139]	1019	1210	1096	711	785	901	669	1242	1272	1109	1466	925	996	1485	766	964	888	1079	949	705	976	976	915	1093.388502155673	937.461205936558	999.6489458115839	1054.3329413142737	854.4166564089137	1085.7693372368715	849.7280659135884	896.0428604105567	943.1008368329323	889.8134875947219	1032.3252170542203	887.4251828549035	951.57821057886	1014.8187779513406	1043.3163852125012	950.2038472678985	1061.5960797528844	1042.200178615777	1020.4241190254482	923.754764727115	979.2021110023085	965.6601673477863	1033.4576978484565
ENSDARG00000056464	5.809006613907281e-4	0.0450063982912886	0.4780298410784044	2	24304854	24308682	1	protein_coding	fitm1l	fat storage-inducing transmembrane protein 1 [Source:NCBI gene;Acc:503747]	92	121	174	86	102	74	92	234	188	179	160	190	199	131	115	96	90	114	93	92	147	169	95	98.71613562151317	93.7461205936558	158.703391032131	127.52831638963086	111.01974389007542	89.1752840793879	116.85348589544115	168.8196693527136	139.3891173935466	143.62183433674952	112.66850936471707	182.28192945127748	190.12456215380837	89.52273394722265	156.6336609653233	94.62610927149197	107.59419727225179	110.11197438572621	99.99941313948018	120.54672107077245	147.48228516120835	167.20959864936054	107.29888666186162
ENSDARG00000043492	5.824461649590929e-4	0.0450063982912886	1.4161242856490233	13	311380	318827	1	protein_coding	irf1a	interferon regulatory factor 1a [Source:ZFIN;Acc:ZDB-GENE-060421-4031]	4	9	29	6	18	9	11	18	16	43	3	19	12	7	16	8	12	18	20	14	23	17	48	4.292005896587529	6.972851944982663	26.450565172021836	8.897324399276572	19.59171951001331	10.845642658303934	13.971612444020138	12.986128411747199	11.862903607961412	34.50133450547614	2.112534550588445	18.22819294512775	11.464797717817591	4.783657539164569	21.792509351697156	7.885509105957664	14.345892969633573	17.386101218798878	21.50525013752262	18.344066249900155	23.075459583046204	16.819900455852835	54.21417431336166
ENSDARG00000087641	5.844809868678232e-4	0.0450063982912886	0.4473198564622467	23	934927	969844	-1	protein_coding	cdh26.2	cadherin 26, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-100922-183]	119	107	158	65	148	88	93	165	133	148	124	132	168	114	118	74	96	81	98	108	114	165	134	127.68717542347899	82.89946201257166	144.1099757648086	96.38768099216286	161.08747152677608	106.0462837700829	118.12363248126117	119.03951044101599	98.61038624117924	118.74877922815044	87.31809475765573	126.63797203983488	160.50716804944628	77.90527992353726	160.71975646876652	72.94095923010839	114.76714375706858	78.23745548459495	105.37572567386083	141.51136821351548	114.37401706379423	163.2519750126893	151.34790329146796
ENSDARG00000101181	5.847397591980165e-4	0.0450063982912886	-0.35421912143314677	16	23403602	23406155	1	protein_coding	s100w	S100 calcium binding protein W [Source:ZFIN;Acc:ZDB-GENE-080407-2]	394	413	297	240	246	227	203	402	427	335	547	261	299	476	300	300	301	299	248	210	286	385	261	422.76258081387164	319.9764281419822	270.8902708996719	355.89297597106287	267.7534999701819	273.55120927055475	257.83975692146254	290.0235345290208	316.5912400374702	268.7894664961513	385.1854663906265	250.3978083514917	285.6645431356216	325.28871266319067	408.60955034432163	295.7065914734124	359.8428153216421	288.80245913449244	266.66510170528045	275.16099374850234	286.9383235109224	380.92127502960835	294.789572828904
ENSDARG00000018283	5.874060156442337e-4	0.0450685406623242	0.4301430642403198	18	31073265	31075619	1	protein_coding	cyba	cytochrome b-245, alpha polypeptide [Source:ZFIN;Acc:ZDB-GENE-040426-1526]	167	206	275	174	262	130	154	347	224	396	246	205	213	235	161	196	160	184	214	196	236	228	223	179.19124618252934	159.60083340738095	250.8243249071036	258.0224075790206	285.1683617568604	156.65928284216793	195.60257421628194	250.34369771534878	166.08065051145977	317.73322009694306	173.2278331482525	196.6726080921678	203.50015949126222	160.59421738623908	219.28712535145263	193.19497309596275	191.27857292844763	177.72459023661074	230.10617647149203	256.8169274986022	236.7742809390828	225.58454729026158	251.87001816415938
ENSDARG00000076357	5.906598549225428e-4	0.045175230859927605	-0.4493507400082074	12	204095	212843	-1	protein_coding	CABZ01102039.1	NA	354	377	247	166	227	228	183	350	456	323	539	271	168	282	273	212	194	236	180	154	245	229	240	379.84252184799635	292.0850203620515	225.28584818928942	246.15930837998516	247.07335159850118	274.756280677033	232.4368252050623	252.50805245064	338.09275282690027	259.1611870992743	379.55204092239063	259.99159411208524	160.50716804944628	192.7130608634869	371.8346908133327	208.96599130787808	231.92526967574275	227.95110486869638	193.54725123770356	201.78472874890173	245.8038086020139	226.57395319942938	271.0708715668083
ENSDARG00000030598	5.954704193394404e-4	0.045399938103411114	0.19654669632402955	4	3358383	3385452	1	protein_coding	nampta	nicotinamide phosphoribosyltransferase a [Source:ZFIN;Acc:ZDB-GENE-110420-1]	329	466	475	245	369	325	324	593	480	520	578	466	467	556	268	369	323	439	355	274	381	415	371	353.01748499432426	361.0387784846579	433.2420157486335	363.30741297046	401.6302499552728	391.64820710541983	411.52749380568406	427.82078600922716	355.88710823884236	417.22544053133936	407.01499008004043	447.0704164436595	446.1717111850679	379.95908453935715	365.02453164092736	363.7191075122972	386.14361909930363	424.02769083626146	381.7181899410265	359.01958231947447	382.25000439741757	410.60345230464276	419.03038896369117
ENSDARG00000021688	6.02996068883628e-4	0.045663547818468084	2.1673016044597397	1	7562316	7570181	-1	protein_coding	mxa	myxovirus (influenza) resistance A [Source:NCBI gene;Acc:360142]	1	5	50	4	15	0	14	9	16	47	7	21	5	4	12	1	1	3	6	0	29	10	12	1.0730014741468823	3.873806636101479	45.60442271038247	5.931549599517715	16.32643292501109	0	17.782052201480177	6.4930642058735994	11.862903607961412	37.71076097110183	4.9292472847063715	20.146950097246457	4.776999049090663	2.733518593808325	16.344382013772865	0.985688638244708	1.1954910808027976	2.8976835364664795	6.451575041256786	0	29.095144691666952	9.89405909167814	13.553543578340415
ENSDARG00000095282	6.0701577653561e-4	0.045663547818468084	1.941048213540265	5	44372168	44374004	1	lincRNA	BX950187.1	NA	2	3	13	3	17	1	3	3	7	28	3	14	6	1	3	9	7	6	9	4	10	8	7	2.1460029482937646	2.3242839816608876	11.857149904699444	4.448662199638286	18.503290648345903	1.2050714064782149	3.8104397574600375	2.1643547352912	5.190020328483118	22.465985259379813	2.112534550588445	13.431300064830973	5.7323988589087955	0.6833796484520812	4.086095503443216	8.871197744202371	8.368437565619583	5.795367072932959	9.677362561885179	5.241161785685759	10.032808514367915	7.915247273342511	7.906233754031908
ENSDARG00000055129	6.072179540124549e-4	0.045663547818468084	-0.21590182282356446	25	29662411	29666902	1	protein_coding	pim3	Pim-3 proto-oncogene, serine/threonine kinase [Source:ZFIN;Acc:ZDB-GENE-050809-111]	392	650	441	346	326	405	326	599	653	523	619	408	453	634	342	514	374	441	446	352	429	418	391	420.6165778655779	503.5948626931923	402.2310083055734	513.0790403582823	354.82780890357435	488.05391962367696	414.0677869773241	432.1494954798096	484.1547534999251	419.63251038055864	435.8862956047492	391.4264590322169	432.79611384761404	433.2626971186195	465.8148873925267	506.6439600577799	447.11366422024633	425.95947986057246	479.5670780667544	461.2222371403468	430.40748526638356	413.5716700321462	441.61962826092514
ENSDARG00000088411	6.093441573333023e-4	0.045663547818468084	-0.5687296482062711	6	10943188	10964083	-1	protein_coding	notum2	Danio rerio notum pectinacetylesterase 2 (notum2), mRNA. [Source:RefSeq mRNA;Acc:NM_001353872]	83	108	66	61	80	102	46	99	99	52	133	67	53	215	36	108	98	129	95	72	87	62	52	89.05912235419123	83.67422333979195	60.197837977704864	90.45613139264515	87.07430893339249	122.91728346077791	58.42674294772058	71.42370626460959	73.40171607426124	41.72254405313394	93.65569840942106	64.2783645959768	50.636189920361026	146.92662441719747	49.033146041318595	106.45437293042846	117.15812591867417	124.60039206805861	102.14993815323244	94.34091214234365	87.28543407500086	61.34316636840446	58.73202217280846
ENSDARG00000033614	6.096460003306819e-4	0.045663547818468084	-0.20971753730309614	5	39706345	39805874	-1	protein_coding	rasgef1ba	RasGEF domain family, member 1Ba [Source:NCBI gene;Acc:327572]	865	1271	951	704	710	804	654	1267	1245	1025	1323	780	901	1190	674	997	743	1013	1017	708	931	873	767	928.1462751370532	984.721646896996	867.3961199514747	1043.9527295151179	772.7844917838582	968.8774108084847	830.6758671262882	914.0791498713168	923.0821869944974	822.4155318165824	931.6277368095043	748.315289326297	860.8152286461375	813.2217816579766	918.0094564402426	982.7315723299738	888.2498730364787	978.4511408135145	1093.5419694930251	927.6856360663793	934.0544726876528	863.7513587035015	866.2973270489248
ENSDARG00000092894	6.103327248444684e-4	0.045663547818468084	1.6565885881658264	1	57997535	58002973	-1	protein_coding	si:ch211-114l13.9	si:ch211-114l13.9 [Source:ZFIN;Acc:ZDB-GENE-070424-116]	2	3	12	3	13	4	8	7	4	27	6	11	3	2	13	2	2	6	6	6	8	8	8	2.1460029482937646	2.3242839816608876	10.945061450491794	4.448662199638286	14.149575201676278	4.8202856259128595	10.1611726865601	5.0501610490128	2.965725901990353	21.66362864297339	4.22506910117689	10.553164336652907	2.8661994294543978	1.3667592969041624	17.706413848253938	1.971377276489416	2.3909821616055953	5.795367072932959	6.451575041256786	7.861742678528638	8.026246811494332	7.915247273342511	9.03569571889361
ENSDARG00000107280	6.12111901051851e-4	0.045663547818468084	2.2413117415493544	10	21938762	21941443	-1	protein_coding	FO744833.1	poly [ADP-ribose] polymerase 14-like [Source:NCBI gene;Acc:110440070]	5	2	17	0	11	0	8	5	3	25	5	6	7	10	16	2	1	12	1	8	1	13	9	5.3650073707344115	1.5495226544405918	15.505503721530042	0	11.972717478341467	0	10.1611726865601	3.607257892152	2.2242944264927647	20.058915410160548	3.5208909176474084	5.756271456356131	6.687798668726928	6.833796484520812	21.792509351697156	1.971377276489416	1.1954910808027976	11.590734145865918	1.075262506876131	10.482323571371518	1.0032808514367915	12.86227681918158	10.16515768375531
ENSDARG00000114536	6.164593429214176e-4	0.04584679990530604	3.866605203772835	4	59711338	59717918	1	protein_coding	si:dkey-149m13.4	si:dkey-149m13.4 [Source:ZFIN;Acc:ZDB-GENE-110914-34]	0	1	4	0	1	0	0	6	0	4	0	10	3	0	1	1	1	3	0	2	0	0	2	0	0.7747613272202959	3.648353816830598	0	1.088428861667406	0	0	4.3287094705824	0	3.2094264656256875	0	9.593785760593551	2.8661994294543978	0	1.3620318344810722	0.985688638244708	1.1954910808027976	2.8976835364664795	0	2.6205808928428795	0	0	2.2589239297234025
ENSDARG00000053204	6.361539475512891e-4	0.04716682708985017	0.4529782135854571	25	5992789	6011047	-1	protein_coding	snx22	sorting nexin 22 [Source:ZFIN;Acc:ZDB-GENE-060825-154]	28	74	73	36	76	41	54	89	68	86	79	71	63	84	58	50	49	53	49	63	65	74	70	30.044041276112704	57.33233821430189	66.58245715715842	53.38394639565943	82.72059348672286	49.407927665606806	68.58791563428068	64.2091904803056	50.417340333836	69.00266901095227	55.630076498829055	68.11587890021421	60.19018801854235	57.403890469974826	78.99784639990219	49.2844319122354	58.57906295933709	51.19240914424113	52.687862836930414	82.5482981245507	65.21325534339145	73.21603727841823	79.06233754031908
ENSDARG00000038064	6.390512978790361e-4	0.04723719121060131	0.29389149124324976	17	43468732	43476280	1	protein_coding	chmp3	charged multivesicular body protein 3 [Source:NCBI gene;Acc:406621]	155	219	256	160	210	161	170	342	265	261	248	246	251	269	151	156	142	166	189	134	217	206	157	166.31522849276675	169.6727306612448	233.49464427715827	237.26198398070858	228.57006095015527	194.01649644299258	215.92491958940212	246.7364398231968	196.4793410068609	209.4150768820761	174.63618951531146	236.00712971060136	239.80535226435126	183.82912543360985	205.6668070066419	153.76742756617443	169.75973347399727	160.33848901781187	203.22461379958875	175.57891982047292	217.71194476178374	203.81761728856966	177.3255284832871
ENSDARG00000091860	6.439529069234798e-4	0.047454827441823	1.3300320193706128	8	42712747	42724810	1	protein_coding	zgc:194007	zgc:194007 [Source:ZFIN;Acc:ZDB-GENE-081022-49]	11	8	65	32	99	22	38	87	71	67	16	64	62	15	43	11	18	34	57	57	80	64	67	11.803016215615704	6.198090617762367	59.285749523497216	47.45239679614172	107.7544573050732	26.511570942520724	48.26557026116048	62.7662873234448	52.64163476032876	53.75789329923027	11.266850936471707	61.40022886779873	59.23478820872422	10.250694726781218	58.567368882686104	10.842575020691788	21.518839454450358	32.84041341328677	61.28996289193947	74.68655544602207	80.26246811494332	63.32197818674009	75.67395164573398
ENSDARG00000117638	6.486867480880778e-4	0.04754916846622862	3.6409138588137067	15	43999530	44020074	-1	lincRNA	FO704909.2	NA	0	1	4	0	2	0	1	8	0	3	0	4	2	0	1	0	0	3	3	1	0	1	2	0	0.7747613272202959	3.648353816830598	0	2.176857723334812	0	1.2701465858200125	5.7716126274432	0	2.4070698492192655	0	3.8375143042374207	1.910799619636265	0	1.3620318344810722	0	0	2.8976835364664795	3.225787520628393	1.3102904464214398	0	0.9894059091678139	2.2589239297234025
ENSDARG00000093494	6.491554861753629e-4	0.04754916846622862	1.0699091411969752	1	52398205	52400660	1	protein_coding	si:ch211-217k17.9	si:ch211-217k17.9 [Source:ZFIN;Acc:ZDB-GENE-061207-21]	198	348	706	380	637	128	434	675	475	992	252	479	626	240	791	164	236	335	366	479	369	348	419	212.4542918810827	269.61694187266295	643.9344486706005	563.497211954183	693.3291848821376	154.2491400292115	551.2436182458855	486.97981544052	352.1799508613544	795.9377634751705	177.4529022494294	459.5423379324311	598.080280946151	164.01111562849948	1077.3671810745282	161.6529366721321	282.1358950694603	323.5746615720902	393.54607751666396	627.6291238358697	370.21063418017604	344.31325639039926	473.2445632770528
ENSDARG00000017624	6.52307168296825e-4	0.047636106311314826	-0.3506856903621947	6	39308498	39313027	-1	protein_coding	krt4	keratin 4 [Source:ZFIN;Acc:ZDB-GENE-000607-83]	139342	201425	98303	77050	92579	105663	90175	161712	152822	133808	225416	101800	128581	258706	103885	143794	113573	137681	106807	84184	120893	151897	111255	149514.17141057487	156056.3003353481	89661.03131397457	114256.47416070997	100765.65558430678	127331.46002270762	114535.46837631964	116667.37765113685	113307.04094849243	107361.7341281105	158733.02941848166	97664.73904284235	122846.2629462253	176794.41533244413	141494.67712506617	141736.11204775953	135775.50852001613	132985.32232808045	114845.56257191891	110305.49094154248	121289.63197274803	150287.78938486343	125658.29090068856
ENSDARG00000087359	6.587602271893884e-4	0.047827785957615845	1.1723923463545622	1	56229674	56266731	1	protein_coding	c3a.2	complement component c3a, duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-990415-36]	1262	1028	3163	1282	1315	258	1276	4214	1592	3485	1819	3937	2500	2472	2727	1627	643	968	676	1563	1380	1501	2173	1354.1278603733654	796.4546443824642	2884.9357806587955	1901.0616466454276	1431.283953092639	310.9084228713794	1620.707043506336	3040.1969515057053	1180.3589089921604	2796.2128081763803	1280.9001158401272	3777.073453945681	2388.4995245453315	1689.3144909735447	3714.2608126298837	1603.71541442414	768.7007649561989	934.9858877665173	726.8774546482646	2047.9839677567104	1384.5275749827722	1485.0982696608887	2454.3208496444768
ENSDARG00000117335	6.607520018678984e-4	0.047827785957615845	0.8031465588743049	20	3403647	3416581	1	lincRNA	LO018608.1	NA	27	20	45	21	42	12	17	57	18	39	27	28	34	29	14	22	15	13	20	10	25	20	26	28.971039801965823	15.495226544405917	41.043980439344224	31.140635397468003	45.714012190031056	14.460856877738577	21.59249195894021	41.1227399705328	13.345766558956589	31.291908039850455	19.012810955296008	26.862600129661946	32.48359353381651	19.818009805110357	19.06844568273501	21.685150041383576	17.932366212041966	12.556628658021411	21.50525013752262	13.102904464214397	25.082021285919787	19.78811818335628	29.36601108640423
ENSDARG00000103929	6.608500018891033e-4	0.047827785957615845	0.25389782089959106	1	44839	50247	-1	protein_coding	ildr1a	immunoglobulin-like domain containing receptor 1a [Source:ZFIN;Acc:ZDB-GENE-040426-1412]	464	619	622	346	567	352	433	776	714	817	655	588	551	665	492	508	413	566	546	420	585	561	615	497.87268400415337	479.57726154936313	567.319018517158	513.0790403582823	617.1391645654193	424.1851350803316	549.9734716600655	559.8464248619904	529.3820735052781	655.5253556040467	461.23671021181053	564.1146027229008	526.425295209791	454.447466220634	670.1196625646875	500.72982822831165	493.7378163715554	546.6962938800091	587.0933287543675	550.3219874970047	586.9192980905231	555.0567150431436	694.6191083899462
