Gene	pval	adjp	log2fc	Chr	Start	End	Strand	Biotype	Name	Description	srpk3_hom_ttnb_het_1 count	srpk3_hom_ttnb_het_2 count	srpk3_hom_ttnb_het_7 count	srpk3_hom_ttnb_het_8 count	srpk3_hom_ttnb_het_9 count	srpk3_hom_ttnb_het_10 count	srpk3_wt_ttnb_wt_2 count	srpk3_wt_ttnb_wt_3 count	srpk3_wt_ttnb_wt_4 count	srpk3_wt_ttnb_wt_5 count	srpk3_wt_ttnb_wt_6 count	srpk3_wt_ttnb_wt_7 count	srpk3_hom_ttnb_het_1 normalised count	srpk3_hom_ttnb_het_2 normalised count	srpk3_hom_ttnb_het_7 normalised count	srpk3_hom_ttnb_het_8 normalised count	srpk3_hom_ttnb_het_9 normalised count	srpk3_hom_ttnb_het_10 normalised count	srpk3_wt_ttnb_wt_2 normalised count	srpk3_wt_ttnb_wt_3 normalised count	srpk3_wt_ttnb_wt_4 normalised count	srpk3_wt_ttnb_wt_5 normalised count	srpk3_wt_ttnb_wt_6 normalised count	srpk3_wt_ttnb_wt_7 normalised count
ENSDARG00000014340	9.844778109163624e-4	0.03390372266997681	0.32021422345794837	16	46725087	46741779	1	protein_coding	rab11al	RAB11a, member RAS oncogene family, like [Source:ZFIN;Acc:ZDB-GENE-031118-188]	172	274	192	147	218	212	125	141	285	140	224	217	204.0259013693424	231.35831067215133	199.74090287067202	210.40650519706205	209.04723741193635	213.69600797875475	158.3306603713095	146.3278371438735	204.89933926404169	158.08998662390584	165.92000341066628	176.94051366285623
ENSDARG00000029764	0.001001612442132965	0.03444603454038992	0.27229259621169666	10	43544814	43655449	-1	protein_coding	mef2ca	myocyte enhancer factor 2ca [Source:ZFIN;Acc:ZDB-GENE-980526-253]	2021	2845	2343	1593	2193	2111	1637	1769	3200	1507	2340	2130	2397.304341089773	2402.242313365951	2437.4632053436694	2280.1194746865294	2102.938493781543	2127.888079448827	2073.4983282226694	1835.8435738121436	2300.624160157661	1701.7257845873296	1733.2714642007104	1736.7893737414
ENSDARG00000029995	0.0010120904358533	0.034753849723345345	0.2484281037932977	7	39385540	39394430	1	protein_coding	tnni2b.2	troponin I type 2b (skeletal, fast), tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-040801-9]	4100	5840	5190	3328	4408	3892	3295	3656	5347	3485	5008	5158	4863.40811403665	4931.140636223955	5399.246280722853	4763.488770719881	4226.973497760621	3923.136146477894	4173.596207387718	3794.1459049503655	3844.1991826134417	3935.3114527450853	3709.4972191098964	4205.802624299597
ENSDARG00000015506	0.0010133623519815557	0.034753849723345345	-0.2837688618528373	1	34593490	34685007	-1	protein_coding	pibf1	progesterone immunomodulatory binding factor 1 [Source:ZFIN;Acc:ZDB-GENE-040801-94]	537	659	525	369	602	518	546	610	1153	590	924	725	636.9878432287027	556.4420683684224	546.1665312869937	528.1632681477272	577.2772335870903	522.1440194952593	691.5883245018799	633.049508211084	828.9436427068073	666.2363722007461	684.4200140689984	591.1607023298193
ENSDARG00000096419	0.0010198011411091427	0.034926430805158636	0.2603470556336734	6	6995294	6997346	-1	lincRNA	CU659670.1	NA	224	337	283	207	290	288	181	261	334	182	308	307	265.7081506205389	284.55383465881386	294.4097682937509	296.2867113999445	278.0903616947777	290.30401083906304	229.26279621765616	270.86216662802116	240.12764671645587	205.51698261107762	228.14000468966614	250.32598015897173
ENSDARG00000074794	0.0010246914298973307	0.03504557603905058	-0.2928180624583936	6	57541776	57620500	1	protein_coding	necab3	N-terminal EF-hand calcium binding protein 3 [Source:ZFIN;Acc:ZDB-GENE-131121-74]	189	237	231	150	264	268	216	280	379	239	395	390	224.19125208607971	200.11649499744476	240.31327376627726	214.70051550720618	253.15812237041834	270.14401008635036	273.59538112162284	290.58010212967787	272.480173968673	269.8821914508107	292.58214887148745	318.0036881498338
ENSDARG00000092286	0.0010346163365471293	0.035336346129938405	2.377567200387768	8	20937980	20940847	1	processed_transcript	CU861651.1	NA	6	7	6	2	3	8	1	2	2	1	1	0	7.117182605907293	5.910613776295837	6.2419032147085005	2.8626735400960825	2.87679684511839	8.064000301085084	1.266645282970476	2.0755721580691278	1.4378901000985382	1.1292141901707562	0.7407143009404745	0
ENSDARG00000062106	0.0010611927380518944	0.03619425231569854	-0.5370755772119059	9	30800876	30808073	-1	protein_coding	klf5b	Kruppel-like factor 5b [Source:ZFIN;Acc:ZDB-GENE-080424-4]	36	48	44	26	42	46	43	65	86	48	104	62	42.70309563544376	40.529923037457166	45.773956907862335	37.21475602124907	40.275155831657464	46.36800173123924	54.46574716773047	67.45609513724665	61.82927430423714	54.2022811281963	77.03428729780936	50.554432475101784
ENSDARG00000027088	0.0010731609309464233	0.03652428689947924	-0.4316198006473727	24	17027310	17029374	-1	protein_coding	ptgdsb.1	prostaglandin D2 synthase b, tandem duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-030131-8436]	2008	3175	2570	1540	3130	3025	2889	3667	3220	3902	5386	4173	2381.883778776974	2680.885534248469	2673.615210300141	2204.2586258739834	3001.458041740187	3049.2001138477976	3659.3382225017053	3805.561551819746	2315.0030611586467	4406.19377004629	3989.4872248653955	3402.6394632032216
ENSDARG00000040374	0.0010738110928964898	0.03652428689947924	0.24957160715298177	9	6915611	6927587	-1	protein_coding	tmem182a	transmembrane protein 182a [Source:NCBI gene;Acc:503742]	791	1017	939	605	867	762	628	725	1070	567	1042	828	938.281906878778	858.7277443561237	976.8578531018803	865.958745879065	831.3942882392148	768.0960286783543	795.453237705459	752.3949073000588	769.2712035527179	640.2644458268187	771.8243015799744	675.1462917642625
ENSDARG00000100185	0.001075982671567872	0.036548084452845776	0.918051898522466	KN150589.1	3626	5397	-1	protein_coding	elovl7b	ELOVL fatty acid elongase 7b [Source:ZFIN;Acc:ZDB-GENE-030131-5485]	103	127	71	136	114	60	41	49	104	31	59	115	122.17830140140852	107.23542136993875	73.86252137405059	194.6618007265336	109.31828011449882	60.480002258138136	51.93245660178952	50.851517872693634	74.77028520512398	35.00563989529344	43.702143755487995	93.77031830059202
ENSDARG00000035256	0.0010782452498302021	0.03657490376131683	0.2772887289810873	5	41485277	41494831	-1	protein_coding	eef2l2	eukaryotic translation elongation factor 2, like 2 [Source:ZFIN;Acc:ZDB-GENE-030131-8112]	8539	12545	10295	8450	10167	9914	6874	6964	10832	7782	13151	12200	10128.937045307062	10592.664260518754	10710.065599237336	12094.795706905948	9749.464508106224	9993.312373119692	8706.919675139052	7227.142254396703	7787.612782133683	8787.544827908825	9741.133771668181	9947.807680584545
ENSDARG00000074758	0.001090129811568048	0.036927589660620236	0.16926097638431792	8	22521729	22542545	-1	protein_coding	csde1	cold shock domain containing E1, RNA-binding [Source:ZFIN;Acc:ZDB-GENE-030131-8623]	5786	9500	7239	5452	7217	6942	5208	6436	9372	5711	8229	8210	6863.3364262966	8021.547267830064	7530.856228545806	7803.648070301921	6920.61427707314	6997.536261266582	6596.688633710239	6679.191204666453	6737.95300906175	6448.942240065188	6095.337982439165	6694.385332590091
ENSDARG00000006427	0.0010987696123445619	0.037169549692800376	-0.48420932375131914	1	25848231	25851575	1	protein_coding	fabp2	fatty acid binding protein 2, intestinal [Source:ZFIN;Acc:ZDB-GENE-991019-5]	4478	8285	7161	4733	7902	6860	8634	9147	8055	10686	10978	13460	5311.790618208809	6995.63359094443	7449.711486754595	6774.516932637379	7577.48289004184	6914.88025818046	10936.21537316709	9492.629264929155	5791.102378146862	12066.7828361647	8131.561595724529	10975.204211530161
ENSDARG00000001804	0.0011046100373508188	0.03727307757055533	0.39896051871515315	3	56861059	56871984	-1	protein_coding	zgc:112148	zgc:112148 [Source:ZFIN;Acc:ZDB-GENE-050417-235]	96	175	91	93	128	138	76	85	132	91	129	115	113.87492169451669	147.76534440739593	94.66886542307893	133.11431961446783	122.74333205838465	139.1040051937177	96.26504150575617	88.21181671793794	94.90074660650352	102.75849130553881	95.5521448213212	93.77031830059202
ENSDARG00000098435	0.001106036260309889	0.03727307757055533	-0.21647111188372298	7	43131218	43423919	-1	lincRNA	BX005003.1	cadherin 8 [Source:NCBI gene;Acc:564205]	348	485	381	324	481	399	399	464	633	434	707	611	412.79659114262296	409.5210973576401	396.3608541339898	463.75311349556534	461.24642750064857	402.1920150166186	505.39146790521994	481.5327406720376	455.0922166811873	490.07895853410815	523.6850107649154	498.2057781014063
ENSDARG00000016730	0.0011063333938582068	0.03727307757055533	0.7741861717660555	22	18160330	18164835	-1	protein_coding	rfxank	regulatory factor X-associated ankyrin-containing protein [Source:ZFIN;Acc:ZDB-GENE-050208-596]	20	47	38	24	26	31	12	18	21	25	26	22	23.723942019690977	39.685549640843476	39.532053693153834	34.35208248115299	24.932239324359383	31.248001166704704	15.199743395645712	18.68014942262215	15.09784605103465	28.2303547542689	19.25857182445234	17.938669587939344
ENSDARG00000098871	0.0011084899226684428	0.037295128427991105	-0.3073309468155352	3	6490520	6519760	-1	protein_coding	gga3b	golgi associated, gamma adaptin ear containing, ARF binding protein 3b [Source:ZFIN;Acc:ZDB-GENE-131126-18]	119	141	126	79	130	134	118	159	213	140	216	196	141.1574550171613	119.05664892253043	131.0799675088785	113.07560483379525	124.6611966217969	135.07200504317518	149.46414339051617	165.00798656649565	153.1352956604943	158.08998662390584	159.99428900314248	159.81723814709596
ENSDARG00000097637	0.001115519995127986	0.0374808680365736	-0.43424505511787503	3	24134418	24145250	1	protein_coding	si:ch211-246i5.5	si:ch211-246i5.5 [Source:ZFIN;Acc:ZDB-GENE-131121-529]	171	231	139	99	185	136	165	243	261	170	360	298	202.83970426835785	195.05025461776262	144.60409114074693	141.70234023475606	177.40247211563405	137.08800511844643	208.99647169012854	252.18201720539903	187.64465806285924	191.96641232902854	266.65714833857083	242.9874335093602
ENSDARG00000011934	0.001119105031993316	0.03755051073566762	0.34965354054547954	2	24936766	24944819	1	protein_coding	gyg1a	glycogenin 1a [Source:ZFIN;Acc:ZDB-GENE-040426-2910]	769	1118	927	905	910	853	629	698	917	627	1207	981	912.185570657118	944.0094574141065	964.3740466724634	1295.3597768934774	872.6283763525784	859.8240321031972	796.7198829884294	724.3746831661256	659.2726108951798	708.0172972370641	894.0421612351528	799.9015848076589
ENSDARG00000025757	0.0011277586850517	0.037789808569276266	0.331291649315543	3	14611299	14638399	1	protein_coding	tspan35	tetraspanin 35 [Source:ZFIN;Acc:ZDB-GENE-040426-1362]	204	225	190	160	197	194	124	178	241	154	189	192	241.98420860084795	189.98401423808048	197.66026846576918	229.01388320768658	188.90965949610762	195.5520073013133	157.06401508833903	184.72592206815239	173.26575706187384	173.89898528629644	139.99500287774967	156.55566185837972
ENSDARG00000044695	0.001139667172450793	0.03813737990829271	0.31635869507070563	21	19834072	19841870	1	protein_coding	ccdc80l2	coiled-coil domain containing 80 like 2 [Source:ZFIN;Acc:ZDB-GENE-091118-63]	238	292	208	179	261	290	156	187	331	170	258	272	282.3149100343226	246.55703181119776	216.3859781098947	256.2092818385994	250.28132552529993	292.3200109143343	197.59666414339426	194.06599677946346	237.97081156630807	191.96641232902854	191.1042896426424	221.78718763270462
ENSDARG00000020581	0.0011453729486552906	0.038276729899207086	-0.2527026007905176	17	50313650	50374005	-1	protein_coding	otofb	otoferlin b [Source:ZFIN;Acc:ZDB-GENE-110406-5]	524	561	503	313	524	538	485	640	864	505	829	763	621.5672809159036	473.6934755002806	523.2795528330627	448.0084090250369	502.4805156140121	542.304020247972	614.3229622406809	664.1830905821209	621.1685232425685	570.2531660362318	614.0521554796534	622.1456770726236
ENSDARG00000098162	0.0011472145023763872	0.03828674206183561	-0.49904509927075114	3	13469704	13473197	1	protein_coding	zgc:77748	zgc:77748 [Source:ZFIN;Acc:ZDB-GENE-040426-1864]	353	476	419	360	358	523	559	619	1123	367	666	814	418.72757664754573	401.9217367881169	435.89290782714363	515.2812372172948	343.29775685079454	527.1840196834374	708.0547131804962	642.389582922395	807.3752912053292	414.4216077926675	493.31572442635604	663.7307747537557
ENSDARG00000015337	0.0011597911222115647	0.03865451485169551	0.32051675666253465	8	8459192	8480579	1	protein_coding	comta	catechol-O-methyltransferase a [Source:NCBI gene;Acc:561372]	431	763	508	366	548	647	409	402	547	467	573	543	511.2509505243405	644.2569016162462	528.4811388453197	523.8692578375831	525.4948903749593	652.1760243502563	518.0579207349247	417.1900037718947	393.2629423769502	527.3430268097432	424.4292944388919	442.75898119323017
ENSDARG00000103265	0.001168774669057748	0.03890170915912049	1.591219862886557	4	54434814	54489069	1	protein_coding	si:ch211-223g7.2	si:ch211-223g7.2 [Source:ZFIN;Acc:ZDB-GENE-050420-153]	7	9	6	5	9	14	2	2	4	4	2	5	8.30337970689184	7.599360569523219	6.2419032147085005	7.1566838502402055	8.63039053535517	14.112000526898898	2.533290565940952	2.0755721580691278	2.8757802001970765	4.516856760683025	1.481428601880949	4.076970360895305
ENSDARG00000031745	0.001202412735562905	0.03996774862654207	2.4145666719823926	8	36472444	36475328	-1	protein_coding	mhc2a	major histocompatibility complex class II integral membrane alpha chain gene [Source:ZFIN;Acc:ZDB-GENE-990415-150]	4	18	9	6	4	5	0	3	0	0	6	1	4.744788403938196	15.198721139046437	9.36285482206275	8.588020620288248	3.8357291268245204	5.040000188178178	0	3.1133582371036916	0	0	4.444285805642847	0.815394072179061
ENSDARG00000068246	0.0012065375202259922	0.040051238806432334	0.1860160803357405	7	60255852	60351876	-1	protein_coding	plcb3	phospholipase C, beta 3 (phosphatidylinositol-specific) [Source:ZFIN;Acc:ZDB-GENE-030616-594]	551	782	634	450	680	708	471	547	893	494	750	712	653.5946026424864	660.2999961519063	659.5611063541982	644.1015465216185	652.0739515601684	713.66402664603	596.5899282790942	567.6689852319065	642.0179296939973	557.8318099443535	555.5357257053558	580.5605793914915
ENSDARG00000070425	0.0012207571717458327	0.04046915964545931	-0.24865679840383115	20	28245164	28257992	1	protein_coding	dll4	delta-like 4 (Drosophila) [Source:ZFIN;Acc:ZDB-GENE-041014-73]	220	307	235	176	291	257	216	292	477	256	423	389	260.96336221660073	259.22263276040314	244.47454257608294	251.91527152845524	279.04929397648385	259.05600967235836	273.59538112162284	303.03353507809265	342.93678887350137	289.0788326837136	313.3221492978207	317.18829407765475
ENSDARG00000016319	0.001234293589329746	0.040863346430743464	0.6157607052046568	5	32345187	32355289	1	protein_coding	c9	complement component 9 [Source:ZFIN;Acc:ZDB-GENE-050522-442]	5430	4921	6189	4620	4049	5716	2220	5122	4353	3412	5878	2772	6441.0502583461	4155.161484735973	6438.523165971818	6612.775877621951	3882.7168086281204	5761.728215125293	2811.9525281944566	5315.5402968150365	3129.5678028644684	3852.8788168626197	4353.91866092811	2260.2723680803574
ENSDARG00000101585	0.0012387866997948629	0.04095748835673295	-0.5381341309420345	3	49397115	49421274	1	protein_coding	tecra	trans-2,3-enoyl-CoA reductase a [Source:ZFIN;Acc:ZDB-GENE-090930-1]	45	57	46	28	54	32	69	64	91	52	76	82	53.37886954430469	48.12928360698039	47.85459131276517	40.077429561345156	51.782343212131025	32.256001204340336	87.39852452496285	66.41830905821209	65.42399955448349	58.71913788887932	56.29428687147606	66.862313918683
ENSDARG00000117543	0.0012555594613937225	0.041456837003199645	4.7512372942265815	23	3913304	3915754	1	lincRNA	CU682640.1	NA	0	14	6	6	1	0	0	0	0	0	0	0	0	11.821227552591674	6.2419032147085005	8.588020620288248	0.9589322817061301	0	0	0	0	0	0	0
ENSDARG00000104292	0.0012631109044575685	0.0416507885228173	-0.44819384472143875	19	13803155	13808632	-1	protein_coding	ccn2b	cellular communication network factor 2b [Source:ZFIN;Acc:ZDB-GENE-070705-82]	120	112	72	73	101	98	101	150	208	108	199	155	142.34365211814585	94.5698204207334	74.902838576502	104.487584213507	96.85216045231914	98.78400368829229	127.93117358001808	155.66791185518457	149.54057041024797	121.95513253844166	147.40214588715443	126.38608118775446
ENSDARG00000030215	0.001267343630763007	0.04169058706250589	-0.31748152320572465	19	43314700	43338280	1	protein_coding	matn1	matrilin 1 [Source:ZFIN;Acc:ZDB-GENE-050307-3]	3235	5288	3799	3319	5216	5136	4760	5268	8833	4647	6147	7640	3837.3476216850154	4465.046521293198	3952.1650521129322	4750.6067397894485	5001.790781379174	5177.088193296624	6029.231546939466	5467.057064354082	6350.441627085193	5247.4583417235035	4553.170807881097	6229.610711448026
ENSDARG00000052387	0.0012676759255816328	0.04169058706250589	0.472957437337911	5	58550291	58602307	1	protein_coding	pou2f3	POU class 2 homeobox 3 [Source:ZFIN;Acc:ZDB-GENE-060512-299]	97	117	104	82	73	90	54	73	119	59	87	83	115.06111879550123	98.79168740380184	108.19298905494735	117.36961514393937	70.00205656454749	90.7200033872072	68.39884528040571	75.75838376952316	85.55446095586302	66.62363722007461	64.44214418182128	67.67770799086206
ENSDARG00000039430	0.0012708193794439004	0.04173868411586249	-0.18078302299044388	24	26941197	26945390	-1	protein_coding	msl2b	MSL complex subunit 2b [Source:ZFIN;Acc:ZDB-GENE-030131-1621]	424	616	472	366	519	473	427	527	813	485	803	720	502.9475708174487	520.1340123140336	491.0297195570687	523.8692578375831	497.6858542054815	476.78401780165564	540.8575358283932	546.9132636512152	584.5023256900557	547.6688822328167	594.793583655201	587.083731968924
ENSDARG00000035859	0.001273753312026	0.041779781687722034	-0.40474656858528413	2	24536762	24542518	1	protein_coding	angptl4	angiopoietin-like 4 [Source:ZFIN;Acc:ZDB-GENE-041111-222]	1039	1129	1202	594	1321	1083	1287	1077	1843	1218	2099	2203	1232.4587879229462	953.297564776857	1250.4612773466029	850.2140414085364	1266.7495441337978	1091.6640407593934	1630.1724791830027	1117.6956071202253	1325.015727240803	1375.382883627981	1554.759317674056	1796.3131410104716
ENSDARG00000009021	0.0012765005068894615	0.04181465380747405	0.26062032521285594	6	10812337	10828923	-1	protein_coding	chrna1	cholinergic receptor, nicotinic, alpha 1 (muscle) [Source:NCBI gene;Acc:30725]	662	969	766	638	714	712	509	642	1025	509	906	774	785.2624808517713	818.1978213186666	796.8829770777852	913.1928592906503	684.6776491381769	717.6960267965726	644.7224490319722	666.2586627401901	736.9186763005008	574.7700227969149	671.0871566520699	631.1150118665932
ENSDARG00000078912	0.0012875429967673547	0.042120807127448506	1.1084298202629288	19	2670130	2683769	1	protein_coding	si:ch73-24k9.2	si:ch73-24k9.2 [Source:ZFIN;Acc:ZDB-GENE-121214-29]	22	46	14	11	15	15	9	8	12	10	15	10	26.096336221660074	38.841176244229786	14.564440834319834	15.744704470528452	14.38398422559195	15.120000564534534	11.399807546734284	8.302288632276511	8.627340600591229	11.292141901707561	11.110714514107118	8.15394072179061
ENSDARG00000091260	0.0012930177020174312	0.04224424939617476	0.25742203480137965	2	394166	424925	1	protein_coding	mylk4a	myosin light chain kinase family, member 4a [Source:ZFIN;Acc:ZDB-GENE-120824-2]	594	689	670	457	612	599	496	501	759	421	705	626	704.6010779848219	581.773270266833	697.0125256424492	654.1209039119548	586.8665564041515	603.7920225437457	628.2560603533561	519.9308255963165	545.6792929873952	475.39917406188835	522.2035821630345	510.4366891840922
ENSDARG00000002084	0.0013097198046830405	0.04273369612388948	0.2566031881310394	23	20180159	20258490	-1	protein_coding	lamb2	laminin, beta 2 (laminin S) [Source:ZFIN;Acc:ZDB-GENE-081030-4]	1455	2200	1574	1106	1977	1934	1338	1253	2275	1259	1846	1842	1725.9167819325185	1857.6214725501202	1637.45927665853	1583.0584676731335	1895.8091209330191	1949.4720727873193	1694.771388614497	1300.3459570303085	1635.5999888620872	1421.680665424982	1367.358599536116	1501.9558809538305
