Gene	pval	adjp	log2fc	Chr	Start	End	Strand	Biotype	Name	Description	srpk3_hom_ttnb_wt_1 count	srpk3_hom_ttnb_wt_4 count	srpk3_hom_ttnb_wt_5 count	srpk3_hom_ttnb_wt_6 count	srpk3_hom_ttnb_wt_7 count	srpk3_hom_ttnb_wt_8 count	srpk3_wt_ttnb_wt_2 count	srpk3_wt_ttnb_wt_3 count	srpk3_wt_ttnb_wt_4 count	srpk3_wt_ttnb_wt_5 count	srpk3_wt_ttnb_wt_6 count	srpk3_wt_ttnb_wt_7 count	srpk3_hom_ttnb_wt_1 normalised count	srpk3_hom_ttnb_wt_4 normalised count	srpk3_hom_ttnb_wt_5 normalised count	srpk3_hom_ttnb_wt_6 normalised count	srpk3_hom_ttnb_wt_7 normalised count	srpk3_hom_ttnb_wt_8 normalised count	srpk3_wt_ttnb_wt_2 normalised count	srpk3_wt_ttnb_wt_3 normalised count	srpk3_wt_ttnb_wt_4 normalised count	srpk3_wt_ttnb_wt_5 normalised count	srpk3_wt_ttnb_wt_6 normalised count	srpk3_wt_ttnb_wt_7 normalised count
ENSDARG00000059049	6.242120616795208e-4	0.030791628062031617	0.34600558087366123	19	5690933	5699703	-1	protein_coding	zgc:174904	zgc:174904 [Source:ZFIN;Acc:ZDB-GENE-080204-76]	236	174	190	356	260	199	155	216	236	181	291	219	245.52346541467344	196.73362795444663	257.79492551201	266.61345694887393	257.74573610906305	261.7900764624428	193.93173086675014	221.11254325138577	167.59769384876438	201.69447894756172	212.58821653127166	176.2434237528858
ENSDARG00000018404	6.311631856432363e-4	0.031074063246571373	-0.2086437299931999	23	10347851	10351754	1	protein_coding	krt18a.1	keratin 18a, tandem duplicate 1 [Source:NCBI gene;Acc:352912]	3118	2627	2503	4441	3284	2423	3286	3456	5888	3200	4749	4389	3243.822733741321	2970.2255208984557	3396.108939771374	3325.927984016711	3255.5269130083198	3187.5243983341657	4111.352694375103	3537.8006920221724	4181.420429582731	3565.8692410618646	3469.352028546423	3532.111355485917
ENSDARG00000058799	6.458329173874538e-4	0.03173467755883506	0.2768211741056375	23	6077503	6126003	1	protein_coding	mybpha	myosin binding protein Ha [Source:ZFIN;Acc:ZDB-GENE-040426-1531]	696	754	512	1062	675	569	516	565	940	577	711	810	724.0861522398843	852.5123878026021	694.6894834849954	795.3468856171464	669.1475841292984	748.535444759447	645.6049879176973	578.373087671449	667.5501365162648	642.9707975289675	519.4165702877461	651.8592385380708
ENSDARG00000018820	6.47231170761809e-4	0.03174186911927595	0.347178521754691	4	10066840	10130349	1	protein_coding	flncb	filamin C, gamma b (actin binding protein 280) [Source:ZFIN;Acc:ZDB-GENE-041008-175]	681	778	623	1390	885	580	566	573	1124	621	805	811	708.4808472347145	879.648060623905	845.2959925999065	1040.9907448284685	877.32683252508	763.0062530061148	708.1636107779392	586.5624411252039	798.2195249407253	692.0014995935682	588.0876780332429	652.6640030300931
ENSDARG00000037409	6.521436125523081e-4	0.031921044973482186	0.48831520149530877	1	21313165	21321482	-1	protein_coding	tmem144a	transmembrane protein 144a [Source:ZFIN;Acc:ZDB-GENE-040822-12]	69	91	64	117	102	84	53	62	100	49	84	99	71.78440302378164	102.88942611410715	86.83618543562443	87.62296197477036	101.11563493509396	110.50435388364421	66.3121402318565	63.467489266601476	71.01597196981541	54.6023727537598	61.36567075129491	79.67168471020865
ENSDARG00000078842	6.588325227054388e-4	0.032129061432768044	0.234833550578209	6	20764848	20875111	-1	protein_coding	tns1a	tensin 1a [Source:ZFIN;Acc:ZDB-GENE-120215-32]	1184	1257	884	1953	1495	1160	941	1062	1694	1052	1718	1464	1231.7787417414124	1421.230864015744	1199.4248113295623	1462.6294421942437	1482.0379826271126	1526.0125060122296	1177.353282229754	1087.1366709859801	1203.010565168673	1172.279512999088	1255.074075603865	1178.1752163206613
ENSDARG00000089441	6.58927704399108e-4	0.032129061432768044	-0.3183539837650637	16	22695211	22713192	-1	protein_coding	si:ch211-105c13.3	si:ch211-105c13.3 [Source:ZFIN;Acc:ZDB-GENE-030131-4483]	911	556	633	1286	823	582	791	930	1581	925	1454	1312	947.7621906473199	628.6430870268525	858.8641465742228	963.1036675175615	815.8643877606112	765.6373090509634	989.6774136490282	952.0123389990222	1122.7625168427817	1030.7590774944454	1062.210538956938	1055.8510135332704
ENSDARG00000036588	6.637987513647439e-4	0.032304447871119156	0.48661526630228885	1	47155424	47161996	-1	protein_coding	mhc1zba	major histocompatibility complex class I ZBA [Source:ZFIN;Acc:ZDB-GENE-040426-2149]	1456	1183	837	1088	945	858	661	868	826	831	1211	981	1514.7549391684936	1337.562539483393	1135.6544876502758	814.8186549448732	936.8066177810177	1128.7230432400802	827.0249942123991	888.5448497324206	586.5919284706753	926.011668538253	884.6884199978349	789.4739666738858
ENSDARG00000069968	6.685945690026848e-4	0.03247550823192159	0.22945497885520186	15	518092	542133	1	protein_coding	pcsk7	proprotein convertase subtilisin/kexin type 7 [Source:ZFIN;Acc:ZDB-GENE-030131-7293]	406	356	325	546	377	322	262	318	501	321	484	470	422.3835888065992	402.5124801826609	440.9650041652803	408.9071558822617	373.73131735814144	423.6000232206361	327.807183787668	325.5267997867624	355.7900195687752	357.70125824401833	353.5831505193659	378.2393112504855
ENSDARG00000061023	6.884312794070757e-4	0.033352116313688625	-0.2807392242208751	8	25959940	25971552	1	protein_coding	si:dkey-72l14.4	si:dkey-72l14.4 [Source:ZFIN;Acc:ZDB-GENE-060531-151]	359	342	277	463	432	290	386	512	568	409	578	622	373.4869664570668	386.68333770356753	375.83786508856195	346.7472768745186	428.25445384275093	381.5031265030574	482.9525684810681	524.1186210403218	403.3707207885515	455.7626623732196	422.2542582648626	500.5635140378766
ENSDARG00000079332	6.892726857966019e-4	0.033352116313688625	2.2181220747643353	1	8615535	8625266	-1	lincRNA	AL928650.1	endonuclease domain-containing 1 protein-like [Source:NCBI gene;Acc:101883376]	20	16	13	6	13	29	3	0	3	3	1	17	20.807073340226562	18.090448547535324	17.638600166611212	4.493485229475403	12.887286805453153	38.150312650305736	3.753517371614519	0	2.1304791590944623	3.343002413495498	0.7305436994201775	13.680996364379265
ENSDARG00000042577	7.137675533938927e-4	0.03424551087224087	2.087888181494546	20	37812699	37813863	-1	protein_coding	batf3	basic leucine zipper transcription factor, ATF-like 3 [Source:ZFIN;Acc:ZDB-GENE-041014-356]	11	8	6	5	10	2	1	1	3	1	4	2	11.443890337124609	9.045224273767662	8.14089238458979	3.744571024562836	9.913297542656272	2.6310560448486715	1.2511724572048397	1.0236691817193786	2.1304791590944623	1.1143341378318328	2.92217479768071	1.6095289840446194
ENSDARG00000090882	7.141088684231536e-4	0.03424551087224087	1.021107554708539	22	6182981	6194580	-1	protein_coding	si:rp71-36a1.5	si:rp71-36a1.5 [Source:ZFIN;Acc:ZDB-GENE-091204-428]	30	20	12	38	15	23	9	13	10	16	17	13	31.210610010339842	22.613060684419153	16.28178476917958	28.458739786677555	14.869946313984407	30.257144515759723	11.260552114843557	13.307699362351922	7.101597196981541	17.829346205309324	12.419242890143018	10.461938396290025
ENSDARG00000017653	7.141589235321274e-4	0.03424551087224087	0.7259313013243796	2	6475567	6482240	-1	protein_coding	rgs13	regulator of G protein signaling 13 [Source:ZFIN;Acc:ZDB-GENE-070410-138]	35	29	35	55	29	34	24	21	27	24	25	32	36.41237834539648	32.788937992407774	47.48853891010711	41.19028127019119	28.74856287370319	44.727952762427414	30.028138972916153	21.49705281610695	19.17431243185016	26.744019307963985	18.263592485504436	25.75246374471391
ENSDARG00000006615	7.141989935561335e-4	0.03424551087224087	-0.3456104414455295	15	15997149	16012963	-1	protein_coding	hnf1ba	HNF1 homeobox Ba [Source:NCBI gene;Acc:792391]	321	288	260	419	347	260	320	386	767	372	618	425	333.9535271106363	325.6280738556358	352.77200333222424	313.79505185836564	343.99142473017264	342.03728583032733	400.3751863055487	395.13630414368015	544.6925050084842	414.53229927344177	451.47600624166967	342.0249091094816
ENSDARG00000016721	7.144892625287092e-4	0.03424551087224087	-0.11673925508730253	19	7276060	7291733	-1	protein_coding	sdha	succinate dehydrogenase complex, subunit A, flavoprotein (Fp) [Source:NCBI gene;Acc:393884]	3453	3007	2595	4944	3527	2599	2990	3645	5425	3531	5345	4672	3592.341212190116	3399.87367390242	3520.935956335084	3702.631829087732	3496.420043294867	3419.057330280849	3741.0056470424706	3731.2741673671353	3852.616479362486	3934.7138406842014	3904.7560734008484	3759.859706728231
ENSDARG00000037943	7.34765698683168e-4	0.035150913754927786	0.465814693071023	3	32228901	32290096	-1	protein_coding	cpt1cb	carnitine palmitoyltransferase 1Cb [Source:ZFIN;Acc:ZDB-GENE-050417-155]	122	86	97	185	131	87	72	79	157	93	102	95	126.92314737538203	97.23616094300236	131.61109355086828	138.54912790882494	129.86419780879717	114.45093795091721	90.08441691874846	80.86986535583091	111.4950759926102	103.63307481836044	74.5154573408581	76.45262674211942
ENSDARG00000028804	7.372956847448132e-4	0.035205521820536226	-0.3070040944300617	17	29276544	29277731	1	protein_coding	ankrd9	ankyrin repeat domain 9 [Source:ZFIN;Acc:ZDB-GENE-041114-3]	359	340	260	435	342	257	357	355	739	359	573	563	373.4869664570668	384.4220316351256	352.77200333222424	325.77767913696675	339.0347759588445	338.0907017630543	446.66856722212776	363.40255951037943	524.8080328569359	400.04595548162797	418.60153976776166	453.0824090085603
ENSDARG00000055290	7.62208762567465e-4	0.036326697697176835	0.5459658240057813	8	29710110	29713621	-1	protein_coding	mpeg1.1	macrophage expressed 1, tandem duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-030131-7347]	181	118	126	205	110	86	58	122	135	77	150	129	188.30401372905038	133.417058038073	170.9587400763856	153.52741200707626	109.04627296921899	113.13540992849288	72.5680025178807	124.8876401697642	95.87156215925081	85.80372861305112	109.58155491302662	103.81461947087794
ENSDARG00000068152	7.791473909715596e-4	0.03706431913336565	0.4715323952005589	18	26649860	26715655	-1	protein_coding	malt3	MALT paracaspase 3 [Source:ZFIN;Acc:ZDB-GENE-050419-182]	107	105	64	134	86	71	68	68	114	47	96	89	111.3178423702121	118.71856859320056	86.83618543562443	100.354503458284	85.25435886684394	93.40248959212784	85.0797270899291	69.60950435691775	80.95820804558957	52.37370447809614	70.13219514433703	71.62403978998556
ENSDARG00000018898	7.89608608532056e-4	0.03749162222721027	0.2574200573162102	5	25680842	25694362	1	protein_coding	zfand5a	zinc finger, AN1-type domain 5a [Source:ZFIN;Acc:ZDB-GENE-040426-1979]	1629	1543	1350	2524	1776	1379	1196	1581	2223	1032	2180	1912	1694.7361235614535	1744.5976318029377	1831.7007865327028	1890.2594531993195	1760.6016435757538	1814.113142923159	1496.4022588169883	1618.4209762983376	1578.6850568889965	1149.9928302424514	1592.5852647359868	1538.7097087466561
ENSDARG00000092881	8.002642146100199e-4	0.03792654048866739	0.3736781865297158	22	29692252	29835933	-1	processed_transcript	BX649294.1	RNA binding motif protein 20 [Source:NCBI gene;Acc:497540]	177	159	109	214	182	133	126	133	207	91	178	151	184.14259906100506	179.77383244113227	147.89287832004786	160.26763985128937	180.42201527634415	174.96522698243666	157.6477296078098	136.14800116867735	147.00306197751792	101.40440654269678	130.03677849679158	121.51943829536876
ENSDARG00000076230	8.090113264571482e-4	0.03822662671015264	0.4966540042773778	14	22293787	22367920	1	protein_coding	atp10b	ATPase phospholipid transporting 10B [Source:ZFIN;Acc:ZDB-GENE-130530-796]	175	126	95	156	137	121	67	98	181	86	111	148	182.06189172698242	142.46228231184068	128.897462756005	116.83061596636048	135.81217633439093	159.17889071334463	83.82855463272426	100.3195798084991	128.5389092653659	95.83273585353761	81.0903506356397	119.10514481930183
ENSDARG00000105529	8.096114590160508e-4	0.03822662671015264	0.2797506379533786	7	26224211	26230166	1	protein_coding	vgf	VGF nerve growth factor inducible [Source:ZFIN;Acc:ZDB-GENE-121009-2]	659	739	548	996	657	455	453	553	797	479	882	782	685.5930665604652	835.5525922892878	743.5348377925342	745.9185480929169	651.3036485525171	598.5652502030728	566.7811231137923	566.0890574908163	565.9972965994289	533.7660520214479	644.3395428885965	629.3258327614461
ENSDARG00000059367	8.204107200991718e-4	0.03866452380690428	-0.2594765577496302	22	22888	24275	1	protein_coding	mfap2	microfibril associated protein 2 [Source:ZFIN;Acc:ZDB-GENE-030131-6710]	906	826	754	1226	862	654	942	989	1692	987	1263	1499	942.5604223122632	933.919406266511	1023.0388096634503	918.1688152228074	854.5262481769706	860.3553266655156	1178.604454686959	1012.4088207204654	1201.5902457292768	1099.847794040019	922.6766923676842	1206.3419735414423
ENSDARG00000074589	8.231815077404498e-4	0.038688359774222886	0.39037613180065917	13	27232694	27296949	1	protein_coding	rin2	Ras and Rab interactor 2 [Source:ZFIN;Acc:ZDB-GENE-090312-194]	368	405	287	487	399	388	333	304	422	234	388	419	382.8501494601687	457.9144788594879	389.4060190628783	364.72121779242025	395.54057195198527	510.4248727006423	416.6404282492116	311.1954312426911	299.68740171262107	260.7541882526489	283.45095537502885	337.19632215734777
ENSDARG00000095275	8.239682223656226e-4	0.038688359774222886	1.8500770845701993	4	35167118	35209531	1	protein_coding	si:dkey-269p2.1	si:dkey-269p2.1 [Source:ZFIN;Acc:ZDB-GENE-081103-5]	9	12	10	7	10	3	0	4	2	4	5	2	9.363183003101952	13.567836410651493	13.568153974316317	5.242399434387971	9.913297542656272	3.9465840672730073	0	4.094676726877514	1.4203194393963083	4.457336551327331	3.6527184971008873	1.6095289840446194
ENSDARG00000105368	8.328609763082168e-4	0.03901215532995612	1.1981082721623726	14	45636960	45638392	1	lincRNA	CR383676.3	NA	22	19	9	26	10	15	9	4	13	10	10	5	22.887780674249218	21.482407650198198	12.211338576884685	19.471769327726747	9.913297542656272	19.732920336365037	11.260552114843557	4.094676726877514	9.232076356076004	11.143341378318327	7.3054369942017745	4.023822460111548
ENSDARG00000041407	8.339415574378315e-4	0.03901215532995612	0.262048134289171	20	46442282	46467280	-1	protein_coding	rmdn3	regulator of microtubule dynamics 3 [Source:ZFIN;Acc:ZDB-GENE-041014-256]	316	250	206	426	311	271	210	259	354	222	384	318	328.7517587755797	282.6632585552394	279.50397187091613	319.03745129275364	308.30355357661006	356.508094076995	262.74621601301635	265.13031806531905	251.39654077314657	247.38217859866688	280.52878057734813	255.91510846309447
ENSDARG00000003899	8.409354334181702e-4	0.03926688382010627	0.6539403292867723	24	21122836	21131607	-1	protein_coding	zdhhc23b	zinc finger DHHC-type containing 23b [Source:ZFIN;Acc:ZDB-GENE-040808-13]	57	44	42	95	44	33	27	38	51	25	36	55	59.3001590196457	49.748733505722136	56.98624669212853	71.14684946669388	43.61850918768759	43.41242474000308	33.781656344530674	38.899428905336386	36.21814570460586	27.858353445795817	26.29957317912639	44.26204706122703
ENSDARG00000034262	8.455481118284121e-4	0.039409691866561375	0.21221232795462375	5	38388443	38438613	-1	protein_coding	pld2	phospholipase D2 [Source:ZFIN;Acc:ZDB-GENE-060216-4]	427	439	347	595	453	334	314	417	513	345	553	494	444.2310158138371	496.3566820230004	470.8149429087762	445.6039519229775	449.0723786823291	439.38635948972814	392.86815156231967	426.87004877698087	364.3119362051531	384.4452775519823	403.99066577935815	397.55365905902096
ENSDARG00000043562	8.479325697158664e-4	0.03944831248650604	-0.545321462838817	17	23549117	23552068	1	protein_coding	zgc:65997	zgc:65997 [Source:ZFIN;Acc:ZDB-GENE-040426-1502]	123	125	111	152	118	83	133	176	164	222	306	217	127.96350104239335	141.3316292776197	150.60650911491112	113.83495914671022	116.976911003344	109.18882586121987	166.40593680824367	180.16577598261065	116.46619403049728	247.38217859866688	223.5463720225743	174.6338947688412
ENSDARG00000097539	8.499764091745607e-4	0.03947097409271243	1.4743061887673	12	38878830	38913459	1	protein_coding	si:ch211-39f2.3	si:ch211-39f2.3 [Source:ZFIN;Acc:ZDB-GENE-131126-52]	14	10	14	13	13	7	2	6	6	1	4	12	14.564951338158593	11.306530342209577	18.995415564042844	9.735884663863374	12.887286805453153	9.208696156970351	2.5023449144096794	6.142015090316272	4.260958318188925	1.1143341378318328	2.92217479768071	9.657173904267715
ENSDARG00000102927	8.517107918042024e-4	0.03947920864021125	1.5940830851753498	4	39372775	39487825	-1	protein_coding	si:dkey-156k2.4	si:dkey-156k2.4 [Source:ZFIN;Acc:ZDB-GENE-110913-8]	10	12	8	9	5	13	2	4	5	4	6	2	10.403536670113281	13.567836410651493	10.854523179453054	6.740227844213105	4.956648771328136	17.101864291516364	2.5023449144096794	4.094676726877514	3.5507985984907706	4.457336551327331	4.3832621965210645	1.6095289840446194
ENSDARG00000097527	8.720211646100689e-4	0.04034300866901753	1.249595308012707	4	76787274	76808437	1	protein_coding	ms4a17a.5	membrane-spanning 4-domains, subfamily A, member 17A.5 [Source:ZFIN;Acc:ZDB-GENE-040912-55]	15	14	10	13	13	10	3	5	11	4	5	10	15.605305005169921	15.829142479093408	13.568153974316317	9.735884663863374	12.887286805453153	13.155280224243358	3.753517371614519	5.118345908596893	7.811756916679696	4.457336551327331	3.6527184971008873	8.047644920223096
ENSDARG00000099678	8.735283675523812e-4	0.04034300866901753	0.9927698380901959	3	24675029	24681404	-1	protein_coding	BX569789.1	GTPase IMAP family member 4-like [Source:NCBI gene;Acc:571582]	28	28	16	32	12	15	8	8	17	11	15	19	29.129902676317187	31.658284958186815	21.709046358906107	23.96525455720215	11.895957051187526	19.732920336365037	10.009379657638718	8.189353453755029	12.072715234868621	12.25767551615016	10.958155491302662	15.290525348423884
ENSDARG00000044596	9.096926011496079e-4	0.04186244581374533	0.642838166271331	21	30973697	30994577	-1	protein_coding	pgap2	post-GPI attachment to proteins 2 [Source:NCBI gene;Acc:541417]	138	113	85	88	84	94	45	63	123	57	86	103	143.56880604756327	127.76379286696822	115.3293087816887	65.90445003230592	83.27169935831269	123.65963410788757	56.302760574217785	64.49115844832086	87.34964552287296	63.51704585641447	62.82675815013526	82.8907426782979
ENSDARG00000062003	9.098034233157333e-4	0.04186244581374533	-0.2238474229310839	21	22446240	22547496	-1	protein_coding	myo5b	myosin VB [Source:ZFIN;Acc:ZDB-GENE-031219-7]	1101	912	852	1291	1032	833	983	1339	1809	1191	1544	1430	1145.4293873794722	1031.1555672095135	1156.00671861175	966.8482385421242	1023.0523064021272	1095.8348426794716	1229.9025254323574	1370.693034322248	1284.6789329339608	1327.1719581577129	1127.959471904754	1150.813223591903
ENSDARG00000094460	9.113811906601233e-4	0.04186244581374533	0.5200171688082444	23	40477220	40480582	1	processed_transcript	CR354556.3	NA	654	631	385	506	409	382	280	409	599	247	536	457	680.3912982254086	713.4420645934243	522.3739280111782	378.950587685759	405.45386949464154	502.53170456609627	350.3282880173551	418.68069532322585	425.3856720991943	275.24053204446267	391.5714228892151	367.7773728541955
ENSDARG00000076221	9.226812943108385e-4	0.04230485391908013	0.5983488359540222	3	32105175	32106672	1	protein_coding	fthl28	ferritin, heavy polypeptide-like 28 [Source:ZFIN;Acc:ZDB-GENE-030131-7540]	88	95	48	129	89	104	55	43	106	70	75	82	91.55112269699687	107.41203825099097	65.12713907671832	96.60993243372117	88.22834812964082	136.8149143321309	68.81448514626618	44.01777481393328	75.27693028800434	78.00338964822829	54.79077745651331	65.9906883458294
ENSDARG00000054890	9.554006344637945e-4	0.043725962250594774	-0.24190809895265375	13	29446226	29455859	-1	protein_coding	rgra	retinal G protein coupled receptor a [Source:ZFIN;Acc:ZDB-GENE-040924-6]	581	537	477	897	638	499	587	769	1208	638	1072	795	604.4454805335816	607.1606793766542	647.2009445748882	671.7760418065728	632.4683832214702	656.4484831897436	734.4382323792408	787.2016007422021	857.8729413953702	710.9451799367093	783.1428457784302	639.7877711577362
